annotation_id,image_id,image_file,image_height,image_width,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,area,iscrowd
577,25,9-1-3a_PNG.rf.25ea3e75c2e034e03f6b240d2f67013d.jpg,585,808,1,24V-power-cord,153,130,20,21.67,433.4,0
578,25,9-1-3a_PNG.rf.25ea3e75c2e034e03f6b240d2f67013d.jpg,585,808,1,24V-power-cord,133,143,23.33,17.5,408.275,0
579,25,9-1-3a_PNG.rf.25ea3e75c2e034e03f6b240d2f67013d.jpg,585,808,3,area-display,221,135,29.17,24.17,705.039,0
580,25,9-1-3a_PNG.rf.25ea3e75c2e034e03f6b240d2f67013d.jpg,585,808,4,bus-isolation-module,233,68,40.83,29.17,1191.011,0
581,25,9-1-3a_PNG.rf.25ea3e75c2e034e03f6b240d2f67013d.jpg,585,808,5,coded-smoke-detector,293,65,38.33,32.5,1245.725,0
582,26,12-2-1a_PNG.rf.272c2c9ab58c7860f7aba0f1b2a33f04.jpg,648,708,11,electrical-fire-monitoring-line,61,151,49.09,70,3436.3,0
583,26,12-2-1a_PNG.rf.272c2c9ab58c7860f7aba0f1b2a33f04.jpg,648,708,11,electrical-fire-monitoring-line,67,359,47.27,60,2836.2,0
584,26,12-2-1a_PNG.rf.272c2c9ab58c7860f7aba0f1b2a33f04.jpg,648,708,11,electrical-fire-monitoring-line,66,549,45.45,64.55,2933.798,0
585,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,1,24V-power-cord,42,353,18,27,486,0
586,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,1,24V-power-cord,158,356,23,24,552,0
587,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,1,24V-power-cord,273,352,34,31,1054,0
588,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,16,fire-fan-manual-control-line,128,479,55,35,1925,0
589,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,16,fire-fan-manual-control-line,268,469,46,41,1886,0
590,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,16,fire-fan-manual-control-line,397,480,62,32,1984,0
591,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,16,fire-fan-manual-control-line,551,475,48,39,1872,0
592,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,16,fire-fan-manual-control-line,666,605,41,48,1968,0
593,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,8,dedicated-metal-module-box-for-fire-smoke-exhaust-fan,5,386,40,31,1240,0
594,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,22,i-o-module,53,389,43,27,1161,0
595,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,22,i-o-module,347,390,52,23,1196,0
596,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,28,normally-open-smoke-exhaust-valve-with-280-operation,60,415,58,33,1914,0
597,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,26,manual-automatic-switching-device,6,442,38,35,1330,0
598,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,35,security-video-intercom-door-machine,365,412,19,36,684,0
599,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,41,water-flow-indicator,164,581,28,23,644,0
600,27,8-1-1b_PNG.rf.26cd206a5dba3ef909d5bb26438bf400.jpg,691,805,33,safety-signal-valve,195,580,25,25,625,0
601,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,359,17,24.55,22.73,558.022,0
602,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,475,15,29.09,25.45,740.341,0
603,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,584,13,37.27,32.73,1219.847,0
604,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,361,184,20,25.45,509,0
605,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,478,186,25.45,25.45,647.702,0
606,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,587,183,33.64,30.91,1039.812,0
607,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,714,187,27.27,33.64,917.363,0
608,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,715,351,25.45,39.09,994.841,0
609,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,599,354,28.18,33.64,947.975,0
610,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,476,350,30.91,34.55,1067.94,0
611,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,363,354,26.36,31.82,838.775,0
612,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,127,89,24.55,17.27,423.978,0
613,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,148,106,23.64,17.27,408.263,0
614,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,127,204,24.55,24.55,602.702,0
615,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,147,219,25.45,22.73,578.478,0
616,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,126,327,28.18,16.36,461.025,0
617,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,144,344,29.09,15.45,449.44,0
618,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,125,445,31.82,21.82,694.312,0
619,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,1,24V-power-cord,143,459,34.55,20.91,722.44,0
620,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,2,acousto-optic-alarm,617,49,32.73,24.55,803.521,0
621,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,2,acousto-optic-alarm,611,219,38.18,31.82,1214.888,0
622,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,2,acousto-optic-alarm,609,394,45.45,22.73,1033.079,0
623,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,3,area-display,216,464,35.45,20.91,741.26,0
624,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,4,bus-isolation-module,238,47,32.73,28.18,922.331,0
625,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,4,bus-isolation-module,232,215,43.64,40.91,1785.312,0
626,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,4,bus-isolation-module,239,388,31.82,31.82,1012.512,0
627,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,5,coded-smoke-detector,295,45,34.55,31.82,1099.381,0
628,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,5,coded-smoke-detector,300,214,30,40,1200,0
629,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,5,coded-smoke-detector,298,391,32.73,32.73,1071.253,0
630,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,6,coded-temperature-detector,357,47,30,29.09,872.7,0
631,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,17,fire-hydrant-button,491,49,32.73,25.45,832.978,0
632,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,17,fire-hydrant-button,494,217,30,33.64,1009.2,0
633,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,17,fire-hydrant-button,490,388,31.82,31.82,1012.512,0
634,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,25,manual-alarm-button-with-fire-telephone-jack,408,47,30.91,26.36,814.788,0
635,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,25,manual-alarm-button-with-fire-telephone-jack,407,222,33.64,25.45,856.138,0
636,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,25,manual-alarm-button-with-fire-telephone-jack,407,388,31.82,30.91,983.556,0
637,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,22,i-o-module,659,43,47.27,32.73,1547.147,0
638,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,22,i-o-module,722,225,32.73,17.27,565.247,0
639,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,23,input-module,756,395,33.64,20.91,703.412,0
640,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,29,normally-open-smoke-exhaust-valve-with-70-operation,763,418,41.82,30.91,1292.656,0
641,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,34,secondary-fire-shutter-door-control-box,668,80,29.09,21.82,634.744,0
642,28,7-2-3a_PNG.rf.288706df2cdaccc3ad3094ea895fe1a4.jpg,663,807,24,light-display,543,215,43.64,30,1309.2,0
643,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,1,24V-power-cord,42,385,24.55,27.27,669.479,0
644,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,1,24V-power-cord,164,384,17.27,27.27,470.953,0
645,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,1,24V-power-cord,274,386,30.91,26.36,814.788,0
646,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,8,dedicated-metal-module-box-for-fire-smoke-exhaust-fan,11,75,38.18,28.18,1075.912,0
647,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,22,i-o-module,57,79,38.18,21.82,833.088,0
648,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,28,normally-open-smoke-exhaust-valve-with-280-operation,68,106,46.36,27.27,1264.237,0
649,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,26,manual-automatic-switching-device,6,138,45.45,20.91,950.36,0
650,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,22,i-o-module,354,421,42.73,22.73,971.253,0
651,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,35,security-video-intercom-door-machine,365,446,18.18,34.55,628.119,0
652,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,136,169,42.73,23.64,1010.137,0
653,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,272,171,56.36,25.45,1434.362,0
654,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,403,167,60.91,26.36,1605.588,0
655,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,554,166,49.09,31.82,1562.044,0
656,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,675,76,37.27,44.55,1660.379,0
657,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,680,221,25.45,40,1018,0
658,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,675,345,38.18,66.36,2533.625,0
659,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,16,fire-fan-manual-control-line,678,497,31.82,40.91,1301.756,0
660,29,2-2-4b_PNG.rf.2ff2b3572cb52da5a6432e9077df9bba.jpg,635,839,18,fire-telephone-extension,780,426,31.82,35.45,1128.019,0
661,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,1,24V-power-cord,76,260,39,43,1677,0
662,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,1,24V-power-cord,258,259,42,57,2394,0
663,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,1,24V-power-cord,445,260,49,51,2499,0
664,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,26,manual-automatic-switching-device,25,370,65,65,4225,0
665,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,12,emergency-manual-start-stop-button,128,377,69,58,4002,0
666,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,22,i-o-module,244,366,104,55,5720,0
667,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,22,i-o-module,577,361,102,58,5916,0
668,30,11-1-3b_PNG.rf.2f9930727299dace41f791d934f72d10.jpg,688,765,30,normally-open-smoke-exhaust-valve-with-70-operation-closed-in-case-of-fire,272,455,106,64,6784,0
669,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,393,7,25,31,775,0
670,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,509,8,29,32,928,0
671,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,629,8,24,32,768,0
672,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,742,10,30,28,840,0
673,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,123,104,34,25,850,0
674,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,123,223,33,29,957,0
675,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,355,179,27,32,864,0
676,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,474,179,32,25,800,0
677,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,598,176,22,33,726,0
678,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,716,181,24,28,672,0
679,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,146,311,29,22,638,0
680,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,121,345,31,23,713,0
681,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,353,350,34,32,1088,0
682,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,473,352,30,32,960,0
683,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,593,350,22,35,770,0
684,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,712,354,29,28,812,0
685,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,587,521,29,35,1015,0
686,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,470,522,28,30,840,0
687,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,350,518,31,33,1023,0
688,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,145,428,32,22,704,0
689,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,125,458,34,29,986,0
690,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,143,551,34,21,714,0
691,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,126,582,30,25,750,0
692,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,1,24V-power-cord,145,664,27,23,621,0
693,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,2,acousto-optic-alarm,608,222,44,18,792,0
694,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,2,acousto-optic-alarm,610,387,40,27,1080,0
695,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,2,acousto-optic-alarm,617,561,30,25,750,0
696,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,4,bus-isolation-module,238,45,33,30,990,0
697,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,4,bus-isolation-module,236,216,35,28,980,0
698,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,4,bus-isolation-module,240,385,28,31,868,0
699,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,4,bus-isolation-module,239,558,32,33,1056,0
700,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,5,coded-smoke-detector,294,46,35,29,1015,0
701,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,5,coded-smoke-detector,296,216,33,34,1122,0
702,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,5,coded-smoke-detector,299,379,30,39,1170,0
703,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,5,coded-smoke-detector,298,557,29,35,1015,0
704,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,6,coded-temperature-detector,357,559,27,28,756,0
705,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,17,fire-hydrant-button,493,219,28,25,700,0
706,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,17,fire-hydrant-button,497,386,26,35,910,0
707,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,17,fire-hydrant-button,497,559,25,28,700,0
708,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,25,manual-alarm-button-with-fire-telephone-jack,409,210,33,36,1188,0
709,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,25,manual-alarm-button-with-fire-telephone-jack,409,388,30,29,870,0
710,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,25,manual-alarm-button-with-fire-telephone-jack,409,557,31,28,868,0
711,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,24,light-display,548,212,34,32,1088,0
712,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,24,light-display,548,388,33,29,957,0
713,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,22,i-o-module,665,560,39,22,858,0
714,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,22,i-o-module,720,391,31,21,651,0
715,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,22,i-o-module,722,219,34,20,680,0
716,31,6-1-1a_PNG.rf.3b26549d1c40ebb68dac3697cfdebff0.jpg,687,809,34,secondary-fire-shutter-door-control-box,668,586,31,26,806,0
717,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,356,53,24,27,648,0
718,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,473,53,27,29,783,0
719,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,592,52,25,29,725,0
720,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,708,51,25,30,750,0
721,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,831,52,18,31,558,0
722,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,170,82,27,20,540,0
723,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,109,190,35,30,1050,0
724,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,108,309,31,22,682,0
725,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,125,340,32,25,800,0
726,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,105,425,30,21,630,0
727,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,126,455,25,23,575,0
728,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,111,548,24,17,408,0
729,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,123,575,25,20,500,0
730,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,106,663,34,19,646,0
731,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,122,689,28,20,560,0
732,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,352,567,26,30,780,0
733,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,467,566,29,26,754,0
734,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,590,565,20,31,620,0
735,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,387,394,20,31,620,0
736,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,492,395,41,29,1189,0
737,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,740,395,22,27,594,0
738,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,732,218,29,38,1102,0
739,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,620,224,25,30,750,0
740,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,501,223,24,28,672,0
741,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,1,24V-power-cord,380,223,34,34,1156,0
742,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,2,acousto-optic-alarm,607,91,48,24,1152,0
743,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,2,acousto-optic-alarm,605,431,51,29,1479,0
744,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,2,acousto-optic-alarm,608,604,37,30,1110,0
745,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,4,bus-isolation-module,241,88,27,28,756,0
746,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,4,bus-isolation-module,235,253,35,31,1085,0
747,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,4,bus-isolation-module,235,427,29,34,986,0
748,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,4,bus-isolation-module,239,601,32,27,864,0
749,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,5,coded-smoke-detector,294,90,36,25,900,0
750,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,5,coded-smoke-detector,297,433,35,31,1085,0
751,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,5,coded-smoke-detector,302,598,24,32,768,0
752,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,6,coded-temperature-detector,348,604,41,32,1312,0
753,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,17,fire-hydrant-button,483,85,29,31,899,0
754,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,17,fire-hydrant-button,492,428,28,28,784,0
755,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,17,fire-hydrant-button,491,593,32,35,1120,0
756,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,24,light-display,549,432,32,24,768,0
757,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,25,manual-alarm-button-with-fire-telephone-jack,408,85,27,31,837,0
758,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,25,manual-alarm-button-with-fire-telephone-jack,407,431,31,28,868,0
759,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,25,manual-alarm-button-with-fire-telephone-jack,409,597,28,32,896,0
760,32,4-2-1a_PNG.rf.4e1b8de1deee25f4afb5d494957a59e8.jpg,739,849,22,i-o-module,657,599,46,28,1288,0
